id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
1060804,0,01-07-1995,1,null,null,10,23199,58.70%,31,31962,31962,28000,01-03-2013,23161,01-03-2013
1060831,0,01-07-1994,1,null,null,10,18287,82.70%,27,34736,34736,28000,01-02-2014,10165,01-03-2014
1060841,0,01-03-1999,1,null,null,5,7083,61%,21,13518,13518,12000,01-12-2014,384,01-05-2016
1060848,0,01-02-1999,1,null,null,9,16691,80.60%,31,8064,8064,5471.7,01-05-2016,153,01-05-2016
1060851,0,01-03-2006,3,null,null,13,2751,34.40%,29,8307,8307,8000,01-05-2012,7779,01-05-2012
1060853,2,01-08-1987,0,12,null,15,23426,48.80%,26,20669,20669,12347.21,01-05-2016,398,01-05-2016
1060855,0,01-04-2007,1,null,null,5,7639,74.90%,6,9879,9879,8400,01-03-2013,5704,01-05-2016
1060865,2,01-12-1994,2,16,null,14,13948,75.40%,39,29802,29802,17712.21,01-05-2016,573,01-05-2016
1060875,0,01-09-1989,1,null,null,7,18554,61.80%,23,32081,32010,22475,01-05-2016,4650,01-05-2016
1060880,0,01-11-2000,1,null,null,9,14381,92.20%,19,10852,10852,9000,01-11-2013,4028,01-05-2016
1060895,0,01-07-1984,0,null,null,9,13511,79.90%,21,9412,9412,7200,01-11-2014,3787,01-05-2016
1060925,0,01-01-2003,0,null,null,16,22457,27.20%,30,31424,31424,27000,01-02-2015,983,01-08-2015
1060934,0,01-03-2006,0,null,null,9,11596,78.20%,10,7294,7294,5109.87,01-08-2013,331,01-01-2014
1060945,0,01-10-2000,2,28,null,6,7270,82.50%,18,7218,7218,6000,01-12-2014,204,01-12-2014
1060951,0,01-01-1991,2,null,null,14,24332,67%,23,17265,17197,12800,01-03-2015,5900,01-02-2016
1060966,0,01-01-2000,1,null,null,14,34809,90.20%,35,22875,22875,18000,01-12-2014,645,01-12-2014
1060970,0,01-11-2001,0,null,null,11,9527,94.80%,15,1135,1135,721.02,01-10-2012,101,01-03-2013
1060979,0,01-04-2003,2,null,null,7,28651,97.80%,15,1583,1583,944.53,01-08-2012,94,01-05-2016
1060981,0,01-12-1994,0,48,null,9,7159,67.50%,27,4777,4777,3334.25,01-10-2013,228,01-05-2016
1060993,0,01-03-1989,0,null,null,12,14457,79%,19,5716,5716,5000,01-12-2014,163,01-05-2016
1060995,0,01-02-2005,1,null,null,8,8894,78.70%,14,9547,9547,6788.45,01-10-2013,401,01-02-2014
1061003,0,01-04-2000,2,25,null,8,2798,18.10%,26,12528,12528,10000,01-12-2014,369,01-05-2016
1061008,0,01-05-2002,0,null,null,8,5750,47.10%,28,5527,5527,5000,01-12-2014,162,01-12-2014
1061060,0,01-06-1989,1,30,null,16,19575,34.30%,29,19083,19083,18000,01-09-2012,14515,01-07-2013
1061070,0,01-04-2001,0,null,null,6,2496,37.30%,22,7575,7575,7300,01-04-2012,6853,01-01-2016
1061095,0,01-03-2002,2,null,null,12,27409,89.60%,27,29410,29410,20000,01-11-2014,9,01-11-2014
1061106,2,01-05-2000,0,15,null,8,7979,82.20%,32,27653,27620,21000,01-10-2014,11438,01-11-2014
1061122,0,01-05-2005,0,31,null,9,6477,62.90%,18,7523,7523,6500,01-02-2014,2238,01-04-2016
1061126,0,01-02-2006,1,null,null,15,7723,83.90%,19,9255,9255,8500,01-07-2012,7457,01-10-2013
1061128,0,01-11-1984,2,null,null,14,19321,31.20%,30,10878,10878,10000,01-05-2013,2361,01-05-2013
1061130,0,01-04-1984,0,null,null,14,15862,87.60%,34,6885,6885,3787.77,01-12-2013,104,01-01-2014
1061133,0,01-06-2000,0,null,null,11,21887,67.80%,34,23656,23656,21000,01-12-2014,665,01-01-2016
1061135,0,01-04-2007,0,null,null,10,9071,70.30%,13,7339,7339,5810.48,01-06-2014,239,01-11-2014
1061154,0,01-04-2000,2,null,null,10,24072,91.90%,30,9999,9999,8000,01-06-2014,645,01-05-2016
1061164,0,01-06-1996,0,46,null,9,7329,70%,19,14124,14124,12000,01-12-2013,5285,01-12-2015
1061175,0,01-06-1996,0,45,null,10,4429,70.30%,27,5801,5801,5000,01-12-2014,169,01-03-2016
1061193,0,01-07-2004,2,null,null,6,8496,78.70%,12,12430,12430,10000,01-01-2014,3961,01-02-2014
1061194,0,01-07-1990,0,null,null,17,3777,2.70%,44,5876,5876,5600,01-12-2012,3684,01-12-2012
1061202,0,01-02-2000,0,72,null,12,6252,78.10%,24,6905,6876,6000,01-01-2015,568,01-05-2016
1061204,0,01-10-2003,1,null,null,7,10084,65.90%,15,12815,12815,10375,01-12-2014,369,01-12-2014
1061227,0,01-10-2000,0,null,null,10,12112,61.50%,26,23828,23828,16050,01-05-2015,1328,01-05-2015
1061245,0,01-09-2005,1,null,null,7,5192,66.60%,12,12872,12872,10700,01-12-2014,370,01-02-2016
1061247,0,01-07-1997,0,null,null,5,10725,90.90%,15,14289,14289,12000,01-12-2014,408,01-12-2014
1061250,2,01-08-2001,1,16,null,15,9520,85%,33,14479,14479,12000,01-02-2013,10434,01-12-2015
1061251,0,01-04-2003,2,null,null,9,9194,29.70%,14,5716,5716,5000,01-12-2014,164,01-12-2014
1061279,0,01-12-1998,2,null,null,13,21556,71.10%,23,8002,8002,7000,01-12-2014,230,01-05-2016
1061304,0,01-08-2006,2,null,null,9,15183,90.30%,12,19406,19406,15000,01-05-2014,4642,01-05-2016
1061306,0,01-11-2004,2,null,null,10,11720,52.40%,15,27676,27638,18000,01-10-2015,1379,01-11-2015
1061315,0,01-07-2006,1,null,null,14,7949,45.40%,14,17524,17487,12000,01-04-2015,5205,01-05-2015
1061317,0,01-03-2001,0,null,null,5,6207,78.60%,11,14084,14084,9911.22,01-05-2016,272,01-04-2016
1061355,0,01-11-1998,0,null,null,14,10344,74.40%,18,12077,12077,10000,01-12-2014,356,01-04-2016
1061378,0,01-02-2000,1,null,null,7,20393,64.50%,15,18177,18177,15900,01-01-2014,5893,01-05-2016
1061380,0,01-06-1989,0,null,null,9,28571,68.70%,16,28578,28550,25000,01-12-2014,800,01-12-2014
1061383,0,01-10-2003,2,null,null,11,4189,48.10%,25,11908,11908,10000,01-12-2014,346,01-02-2016
1061403,0,01-01-2001,0,null,null,7,17819,79.80%,18,26336,26303,20000,01-10-2014,10900,01-03-2015
1061406,0,01-01-2006,1,null,null,16,15988,55.90%,31,8848,8848,8000,01-12-2013,1096,01-04-2016
1061409,0,01-10-2002,0,25,null,9,7464,70.40%,14,5483,5483,5000,01-02-2013,368,01-03-2013
1061413,0,01-06-2007,0,null,null,5,7897,83.10%,8,4398,4398,3600,01-12-2014,129,01-08-2015
1061416,0,01-12-2001,1,null,null,9,8399,39.80%,12,22529,22529,20000,01-12-2014,633,01-12-2014
1061420,0,01-08-2000,2,null,null,16,21721,66.20%,44,28128,28128,21400,01-10-2013,16373,01-05-2016
1061430,0,01-04-2001,1,null,null,9,20154,79.40%,27,25030,25001,22000,01-11-2013,408,01-10-2013
1061467,0,01-11-1995,1,null,null,10,19983,48.40%,16,15545,15545,14400,01-10-2012,11737,01-05-2016
1061496,0,01-06-2007,0,null,null,10,2780,32%,11,4750,4750,3411.93,01-02-2013,340,01-05-2016
1061515,0,01-04-2002,1,null,null,11,21682,49%,40,38700,38668,30000,01-06-2014,18342,01-04-2016
1061519,0,01-06-1999,2,null,null,15,17972,71%,38,12431,12431,12000,01-03-2012,11606,01-05-2016
1061530,0,01-11-2000,1,null,null,6,3305,18.50%,30,5497,5497,5000,01-04-2014,1363,01-04-2014
1061547,0,01-12-1995,2,73,null,18,11036,81.10%,32,14827,14827,13000,01-03-2013,8661,01-05-2016
1061570,0,01-03-2003,1,null,null,7,22373,96.90%,14,20863,20863,16800,01-01-2015,591,01-03-2015
1061581,0,01-07-1994,1,null,null,8,17624,63.60%,22,31001,31001,21083.01,01-05-2016,586,01-05-2016
1061583,0,01-01-1999,0,null,null,10,27994,47.70%,18,27382,27382,24000,01-02-2014,7066,01-03-2014
1061593,0,01-07-2002,3,null,null,12,17513,59.50%,19,12650,12650,10000,01-12-2014,366,01-12-2015
1061598,0,01-10-1998,0,null,null,7,13902,53.90%,10,10497,10497,9575,01-02-2014,3165,01-02-2014
1061623,0,01-07-2004,0,null,null,12,12709,60.80%,21,15534,15534,14125,01-11-2013,1844,01-12-2013
1061643,0,01-01-2000,1,null,null,6,18918,57.70%,24,14319,14319,8619.3,01-10-2013,652,01-05-2016
1061656,0,01-03-2000,0,null,null,13,23893,89.80%,25,15398,15398,12800,01-12-2014,436,01-12-2014
1061661,0,01-04-1999,1,null,null,10,23823,52.20%,20,7897,7887,3976.64,01-03-2013,464,01-08-2013
1061675,0,01-03-2004,2,null,null,8,18364,75.60%,16,28146,28146,22500,01-03-2014,7531,01-05-2014
1061681,0,01-12-2003,0,null,null,11,31306,74.50%,24,36106,36028,23250,01-10-2015,8848,01-05-2016
1061705,3,01-10-1995,0,3,null,13,7115,40.70%,24,16308,16308,14000,01-01-2013,10279,01-07-2015
1061721,0,01-10-2003,2,null,null,9,16854,94.70%,23,28389,28389,17452.89,01-05-2016,537,01-05-2016
1061741,0,01-12-2004,0,null,null,8,15791,61.90%,10,19581,19581,14038,01-04-2014,838,01-05-2016
1061747,0,01-06-2003,1,null,null,9,19489,77.60%,15,23564,23564,15036.77,01-05-2016,446,01-05-2016
1061750,0,01-12-1998,3,null,null,9,16641,89%,16,6831,6831,5825,01-01-2015,196,01-01-2015
1061767,0,01-06-2001,0,null,null,9,23864,97.40%,17,8019,8019,7000,01-07-2013,1334,01-05-2016
1061772,1,01-08-1990,0,12,null,8,8382,98.60%,13,13909,13909,8900,01-11-2015,2993,01-05-2016
1061776,0,01-01-1988,1,null,null,8,13057,67.70%,16,32336,32336,27575,01-12-2014,906,01-04-2015
1061785,0,01-06-2004,0,null,null,6,14848,95.80%,18,12352,12352,10000,01-01-2015,356,01-01-2015
1061788,0,01-08-2000,2,null,null,16,32137,83.10%,32,16064,16044,6317.7,01-03-2014,282,01-07-2014
1061814,0,01-01-2000,0,28,null,6,6734,49.50%,21,10870,10870,10000,01-03-2013,6744,01-03-2013
1061837,0,01-05-2002,0,null,null,13,2166,5.50%,27,16436,16408,15000,01-12-2014,462,01-10-2015
1061842,0,01-12-1993,0,26,91,9,24185,90.60%,25,15414,15383,12500,01-04-2013,10556,01-06-2014
1061869,0,01-04-2000,1,null,null,6,9487,74.10%,17,5929,5922,2979.22,01-12-2012,495,01-05-2016
1061877,0,01-11-1998,1,null,null,7,19548,90.80%,17,23866,23866,20000,01-01-2014,8270,01-05-2016
1061891,0,01-03-2006,2,null,null,11,9558,56.20%,21,14289,14289,12000,01-01-2015,405,01-12-2014
1061914,2,01-12-1972,1,14,null,14,13773,58.70%,16,26377,26377,12893.89,01-06-2015,629,01-04-2016
1061941,0,01-12-2005,1,null,null,11,8580,66.50%,15,3969,3969,2501.16,01-05-2016,75,01-05-2016
1061972,0,01-01-2001,2,null,null,9,6290,34.10%,15,8978,8978,8000,01-06-2014,1724,01-05-2016
1061975,0,01-02-1999,2,null,null,12,23691,92.50%,21,15353,15353,12000,01-12-2014,444,01-05-2016
1062012,0,01-01-2001,0,null,null,15,6811,97.30%,37,6039,6039,5000,01-12-2014,175,01-05-2016
1062015,0,01-09-2006,0,null,null,8,20355,50.10%,12,21997,21997,19600,01-02-2013,13492,01-05-2016
1062032,0,01-07-2002,1,null,null,11,11130,52.70%,16,4301,4301,4000,01-08-2012,3327,01-05-2016
1062043,0,01-08-2005,1,null,null,12,7203,39.80%,21,14116,14086,11700,01-07-2013,9147,01-05-2015
1062045,0,01-06-2005,0,null,null,5,12208,78.90%,12,10594,10594,10000,01-09-2012,342,01-06-2013
1062070,0,01-06-1998,1,79,null,9,18905,74.70%,22,12792,12792,11300,01-03-2013,7498,01-04-2013
1062094,0,01-03-2004,1,null,null,14,13543,54.20%,26,5502,5502,5000,01-11-2012,3834,01-07-2015
1062102,0,01-11-1995,2,null,null,15,21572,58.50%,33,23721,23686,14304.61,01-05-2016,449,01-05-2016
1062146,0,01-04-2004,0,null,null,6,19668,94.40%,8,3995,3991,962.75,01-04-2012,662,01-09-2012
1062150,0,01-02-2000,0,26,null,5,11180,60.80%,34,1995,1995,1800,01-12-2012,1335,01-05-2016
1062161,0,01-09-2006,1,null,null,5,2902,96.70%,13,2932,2932,2400,01-12-2014,89,01-01-2015
1062177,1,01-06-1983,0,18,93,6,4582,91.60%,16,17995,17995,15000,01-06-2013,9413,01-05-2016
1062179,0,01-08-2007,0,null,null,8,8495,79.10%,9,12709,12709,10000,01-12-2014,360,01-12-2014
1062192,0,01-09-2001,0,41,null,10,7045,69.10%,21,12324,12324,10800,01-02-2013,7515,01-05-2016
1062232,0,01-11-2004,0,null,null,7,16982,51.80%,7,10881,10881,9400,01-08-2014,1496,01-08-2014
1062235,0,01-07-1991,3,35,null,16,1679,18.90%,18,11858,11858,9600,01-12-2014,343,01-03-2016
1062248,0,01-09-1996,1,null,null,9,13275,51.70%,19,5151,5151,4327.31,01-05-2013,304,01-05-2016
1062250,0,01-04-2000,0,null,null,7,14078,66.10%,19,6736,6736,5072.35,01-06-2013,62,01-10-2013
1062253,0,01-03-2006,1,null,null,9,15037,88.50%,19,14498,14498,12000,01-06-2013,7204,01-09-2015
1062257,0,01-10-1996,1,69,null,12,10070,89.10%,25,9175,9175,4940.21,01-10-2012,819,01-03-2013
1062260,0,01-03-2003,1,null,null,13,22195,73.70%,18,6014,6014,4800,01-01-2015,191,01-12-2014
1062268,0,01-08-2000,0,null,null,6,9206,82.90%,11,4912,4912,3153.85,01-06-2013,274,01-10-2013
1062288,0,01-04-1980,1,null,null,13,25011,67.20%,15,15623,15623,13500,01-09-2014,1707,01-05-2016
1062293,0,01-07-2007,0,null,null,5,865,4.60%,10,26320,26320,25000,01-08-2012,11685,01-08-2012
1062330,0,01-12-1999,0,null,null,8,7690,77.70%,15,3095,3095,2508.54,01-09-2012,345,01-05-2016
1062384,0,01-08-1997,1,50,45,12,3265,44.10%,18,2854,2854,2400,01-02-2014,845,01-05-2016
1062399,0,01-08-1988,2,61,null,8,11273,86.70%,30,20809,20781,11594.61,01-08-2015,450,01-03-2016
1062401,0,01-12-2006,3,null,null,8,6397,65.30%,10,9759,9759,7421.06,01-04-2014,336,01-09-2014
1062413,0,01-11-2005,0,null,null,10,15311,66.30%,13,15733,15733,12000,01-04-2015,5176,01-05-2015
1062414,0,01-05-2004,2,null,null,9,19925,90%,17,4057,4057,2907.06,01-11-2013,177,01-05-2016
1062418,0,01-10-2000,0,null,null,10,13268,60.60%,15,8301,8301,8000,01-06-2012,4784,01-10-2015
1062454,0,01-12-2001,2,null,null,15,22500,94.50%,23,8577,8564,4035.93,01-10-2013,31,01-05-2016
1062458,0,01-12-2005,0,null,null,9,19607,92.10%,22,9525,9525,8000,01-11-2014,535,01-05-2016
1062462,0,01-07-1998,0,null,null,9,24430,84.50%,38,32205,32205,25000,01-05-2014,3406,01-05-2014
1062471,0,01-11-2002,1,null,null,10,10470,79.90%,24,5426,5426,1318.27,01-10-2012,592,01-02-2013
1062474,2,01-10-2003,0,8,null,4,0,37.73%,14,7168,7168,6000,01-02-2015,17,01-07-2015
1062478,0,01-12-1998,0,null,null,13,47111,44.20%,40,14648,14628,12259.35,01-03-2013,10000,01-05-2016
1062490,0,01-10-1994,0,62,null,11,29665,97.40%,28,19739,19703,13700,01-11-2014,7664,01-05-2016
1062508,0,01-02-2005,2,null,null,12,6506,47.80%,21,12010,12010,8087.81,01-05-2016,227,01-04-2016
1062510,0,01-03-1980,0,null,null,19,46267,93.50%,43,2321,2321,2000,01-12-2014,68,01-05-2016
1062535,0,01-04-2005,0,null,null,3,5289,33.30%,3,3481,3481,3000,01-12-2014,102,01-12-2014
1062536,0,01-08-1994,0,null,null,4,3413,85.30%,18,2721,2721,2357.46,01-05-2014,94,01-05-2016
1062555,0,01-08-2007,1,null,null,9,8738,68.50%,10,5424,5424,3441.99,01-12-2012,412,01-05-2013
1062564,0,01-05-1999,0,null,87,6,9583,64.20%,10,2321,2321,2000,01-01-2015,67,01-12-2015
1062577,0,01-05-2000,1,null,null,9,17936,68.10%,29,35919,33970,28000,01-06-2014,17579,01-10-2014
1062584,0,01-04-1992,0,null,null,7,23080,84.50%,12,31415,31380,22500,01-12-2014,11957,01-05-2016
1062606,0,01-07-1995,1,null,null,7,11849,24.80%,23,9960,9960,7125.17,01-10-2012,877,01-09-2014
1062608,0,01-09-2006,1,null,null,8,6187,54.30%,11,8638,8638,8000,01-08-2012,6984,01-03-2016
1062612,0,01-06-2002,2,null,117,9,18972,65.90%,19,16081,16047,9601.41,01-05-2016,304,01-05-2016
1062614,0,01-10-2001,1,null,null,10,18210,55.20%,11,6772,6772,6200,01-12-2012,4554,01-12-2012
1062625,0,01-04-1993,0,49,null,10,16783,38.10%,10,8121,8121,7000,01-12-2014,237,01-12-2014
1062643,0,01-02-1997,0,49,null,9,13091,82.30%,26,6015,6015,5000,01-12-2014,173,01-12-2014
1062654,0,01-10-2006,1,null,null,3,4263,61.80%,3,5729,5729,5000,01-09-2013,1906,01-10-2013
1062665,0,01-09-2006,3,50,null,6,2124,28.20%,10,3946,3946,3150,01-12-2014,110,01-05-2016
1062701,0,01-08-1998,0,null,null,13,28060,93.80%,25,8336,8336,7000,01-01-2015,244,01-12-2014
1062734,0,01-12-1996,0,null,null,8,25673,74.40%,13,4226,4226,2702.91,01-10-2012,375,01-03-2013
1062738,0,01-10-1999,1,null,null,9,15695,77.70%,23,24934,24878,22250,01-10-2012,20147,01-05-2016
1062753,0,01-11-1998,2,null,null,12,23789,75.50%,43,24944,24913,20000,01-03-2013,17329,01-05-2016
1062756,0,01-03-1997,1,null,null,10,18427,92.10%,14,19605,19605,10589.91,01-05-2016,371,01-05-2016
1062781,1,01-05-1983,0,15,null,9,8901,53%,32,5653,5653,5000,01-02-2014,1690,01-10-2014
1062795,0,01-06-2003,1,null,null,11,20666,92.30%,28,26363,26363,22000,01-02-2014,2096,01-05-2016
1062808,0,01-03-2001,2,null,null,13,13538,52.10%,34,13175,13175,12375,01-12-2012,8948,01-10-2015
1062818,0,01-01-2001,0,null,null,8,11952,88.50%,13,22958,21821,20000,01-10-2012,18327,01-11-2012
1062833,0,01-04-2001,1,null,null,4,5595,86.10%,7,11225,10588,8475,01-02-2014,5909,01-10-2015
1062844,0,01-10-2001,1,null,null,4,6901,93.30%,8,8769,8769,5318.23,01-10-2013,321,01-11-2013
1062851,0,01-03-2004,1,null,null,10,9870,95%,24,8506,8506,2173.49,01-06-2014,200,01-05-2016
1062855,0,01-08-2008,1,null,null,3,62,7.70%,3,14763,14763,14400,01-02-2012,14268,01-07-2012
1062857,0,01-01-1993,1,null,null,9,13577,66.20%,26,18562,18562,16000,01-12-2014,530,01-05-2016
1062860,0,01-07-2005,1,null,null,8,12603,92%,15,11715,11715,10000,01-05-2013,55,01-05-2016
1062864,0,01-06-2005,1,null,null,10,3343,25.30%,20,4402,4397,1567.87,01-06-2012,604,01-11-2012
1062873,0,01-05-1987,0,70,null,16,14828,46.60%,37,21987,21987,18000,01-12-2014,637,01-12-2014
1062887,0,01-07-2000,0,null,null,12,7299,84.10%,33,8336,8336,7000,01-01-2015,234,01-01-2015
1062894,0,01-10-2000,3,null,null,4,25215,94.80%,16,30960,30930,26000,01-12-2014,874,01-12-2014
1062895,0,01-11-1998,2,null,null,15,30810,85.50%,24,22602,22602,15000,01-09-2015,5600,01-05-2016
1062897,0,01-07-1979,0,null,null,9,16333,91.20%,27,1219,1219,940.44,01-09-2013,54,01-02-2014
1062918,0,01-03-1996,1,48,null,8,1296,5.50%,20,2153,2153,1481.95,01-03-2013,135,01-09-2013
1062929,0,01-01-2005,1,null,null,5,7717,81.20%,10,17855,17825,15000,01-02-2013,12968,01-03-2016
1062976,0,01-03-1996,3,null,92,5,3722,22.40%,11,1776,1776,660.29,01-04-2013,332,01-08-2013
1062983,0,01-04-1998,0,78,null,13,13810,40.60%,15,15245,15245,13000,01-12-2014,441,01-12-2014
1062997,0,01-04-2002,2,null,null,7,12333,75.20%,18,6380,6380,3871.69,01-11-2012,522,01-04-2013
1063001,0,01-01-2003,1,51,null,5,7996,93%,14,8952,8952,6000,01-06-2015,2737,01-05-2016
1063003,0,01-11-2008,1,null,null,5,3447,52.20%,6,4554,4554,3600,01-12-2014,129,01-12-2014
1063020,0,01-06-1999,0,null,null,7,19736,79.30%,19,27155,27121,20000,01-11-2015,3250,01-05-2016
1063034,0,01-08-2002,1,null,null,16,13715,51.80%,25,13100,13100,12000,01-10-2013,968,01-10-2013
1063040,0,01-08-2002,0,null,null,11,14615,70.80%,15,17605,17605,15000,01-02-2014,5214,01-12-2015
1063062,0,01-11-1995,1,null,null,9,19535,71.30%,18,12352,12352,10000,01-12-2014,356,01-05-2016
1063069,0,01-05-2000,1,68,null,8,14899,69.30%,21,8881,8881,6569.76,01-12-2012,711,01-05-2016
1063081,0,01-05-1983,0,null,null,11,29470,83.70%,27,9741,9741,8875,01-09-2013,4227,01-10-2013
1063090,0,01-02-2005,0,null,null,14,10177,51.60%,19,12030,12030,10000,01-01-2015,349,01-05-2016
1063098,0,01-03-2002,2,null,null,8,8705,89.70%,19,18763,18763,16000,01-12-2014,544,01-12-2014
1063121,0,01-10-2004,0,null,null,10,17590,79.60%,11,14289,14289,12000,01-12-2014,414,01-02-2016
1063126,0,01-01-1997,1,29,null,5,13626,48.50%,9,7036,7036,6000,01-01-2015,205,01-12-2014
1063187,0,01-02-2006,2,null,null,6,8038,93.50%,15,4929,4929,4000,01-03-2014,920,01-12-2014
1063197,0,01-11-2004,0,null,null,10,9043,91.20%,13,30706,30706,24000,01-12-2014,890,01-04-2015
1063199,0,01-08-1997,0,null,null,13,14608,72%,29,32076,32044,25000,01-10-2013,19323,01-01-2015
1063228,0,01-02-1998,0,30,null,7,4255,25%,8,4834,4834,4150,01-05-2014,1055,01-05-2016
1063238,0,01-10-2001,1,42,null,17,15077,46.70%,28,18006,18006,14500,01-12-2014,506,01-12-2014
1063246,0,01-08-1997,0,null,null,10,22388,82.90%,19,19648,19621,17950,01-07-2012,16994,01-08-2012
1063270,0,01-02-2005,1,null,null,9,7114,43.40%,21,11844,11844,10625,01-06-2014,2595,01-10-2015
1063275,0,01-03-2002,2,null,null,6,10014,83.40%,13,3573,3573,3000,01-12-2014,102,01-05-2016
1063280,0,01-08-2000,1,null,null,7,10570,89.60%,14,15503,15503,11609.04,01-06-2014,518,01-10-2014
1063388,0,01-10-2002,0,null,null,4,10881,68.90%,9,11651,11651,10525,01-01-2014,1757,01-05-2016
1063393,0,01-12-1984,2,82,null,10,18515,76.50%,40,3094,3091,1169.59,01-05-2012,620,01-05-2016
1063407,0,01-05-2006,2,null,null,9,2217,18.80%,13,15812,15812,14050,01-12-2013,5570,01-12-2013
1063421,0,01-08-1987,0,68,null,16,20888,37.60%,40,4640,4640,3271.74,01-05-2014,35,01-05-2016
1063431,0,01-04-2001,0,null,null,10,12064,66.90%,26,23938,23908,16958.77,01-05-2016,452,01-04-2016
1063447,0,01-07-2002,1,null,null,6,19184,58.50%,14,10344,10344,5147.59,01-01-2014,369,01-05-2014
1063448,0,01-05-2000,3,76,null,3,10130,83.70%,7,2294,2294,353.21,01-07-2012,77,01-05-2016
1063485,0,01-02-1997,1,null,null,13,11947,24.40%,31,4154,4154,4000,01-08-2012,1919,01-09-2012
1063505,0,01-08-2002,1,null,null,7,8717,76.50%,18,8002,8002,7000,01-12-2014,233,01-05-2016
1063509,0,01-09-1999,2,null,null,10,10296,38.40%,18,22814,22780,16800,01-06-2014,113,01-05-2014
1063515,0,01-10-2004,0,null,null,8,10838,89.60%,15,13854,13854,11500,01-12-2014,393,01-12-2014
1063518,0,01-06-2004,1,null,null,8,13739,67.70%,13,6295,6295,4500,01-10-2014,2555,01-02-2016
1063519,0,01-06-2001,0,null,null,8,17404,74.40%,12,14880,14853,13450,01-10-2012,12103,01-08-2015
1063521,0,01-06-2002,0,null,null,8,9550,65.90%,18,3978,3978,3600,01-06-2013,2038,01-04-2016
1063524,0,01-11-1999,2,64,null,19,3548,5.90%,40,10745,10718,10000,01-05-2013,5848,01-06-2013
1063526,0,01-05-1997,1,null,null,3,16023,67.30%,7,15660,15660,13500,01-01-2015,308,01-01-2015
1063528,0,01-02-2000,1,81,null,11,30361,63%,24,24296,24267,21000,01-07-2013,11651,01-10-2015
1063564,0,01-09-1996,2,72,null,15,14582,74.40%,27,13687,13687,12000,01-03-2013,7996,01-04-2013
1063582,0,01-10-1999,1,null,null,2,1884,94.20%,7,9108,9108,7200,01-12-2014,265,01-05-2016
1063602,0,01-07-1998,0,null,null,10,13481,46%,33,18851,18821,13700.34,01-05-2016,356,01-05-2016
1063609,0,01-02-1994,0,43,null,5,6704,94.40%,19,7329,7329,6000,01-01-2015,214,01-01-2015
1063626,0,01-10-1986,0,null,null,11,25856,91.70%,31,24722,24691,16814.37,01-05-2016,467,01-05-2016
1063653,0,01-08-2000,0,null,null,16,28380,85.30%,42,34661,34626,20694.39,01-05-2016,655,01-04-2016
1063678,0,01-01-2007,0,null,null,5,10139,63.80%,11,7731,7731,6500,01-09-2014,864,01-10-2014
1063679,0,01-03-1998,0,null,null,12,16106,83.50%,32,8064,8064,7200,01-12-2014,240,01-11-2015
1063680,0,01-04-1999,0,29,null,9,9004,15.70%,10,8926,8926,8000,01-04-2013,5026,01-05-2013
1063693,0,01-03-2002,1,null,null,7,6754,92.50%,16,8590,8590,6067.35,01-12-2013,358,01-12-2013
1063700,2,01-01-1988,2,9,null,10,17258,89.10%,28,17730,17730,15000,01-02-2013,10662,01-03-2016
1063729,0,01-09-2000,1,null,null,10,11963,62.60%,19,21918,20784,15210.69,01-05-2016,415,01-05-2016
1063751,0,01-03-2006,0,null,null,5,8092,79.30%,9,7870,7870,4684.23,01-02-2013,523,01-07-2013
1063778,2,01-11-1998,0,4,null,12,40370,84.10%,24,1874,1874,655.77,01-02-2012,530,01-07-2012
1063781,0,01-12-1997,2,null,null,8,23964,64.60%,35,2237,2237,1629.41,01-09-2013,98,01-02-2014
1063785,0,01-01-1995,3,78,null,8,3917,31.40%,14,6859,6859,6000,01-12-2014,200,01-12-2014
1063788,0,01-11-1996,1,82,null,9,8843,77%,19,4200,4200,2381.46,01-04-2015,105,01-05-2016
1063804,0,01-05-1993,0,null,null,18,7764,6.80%,47,8519,8519,8000,01-04-2013,4869,01-09-2015
1063828,0,01-09-1990,0,null,null,5,17229,74.90%,10,13875,13875,12000,01-07-2014,2287,01-07-2015
1063843,0,01-09-2003,0,44,null,7,8247,83.50%,13,5056,5056,4000,01-07-2014,825,01-05-2016
1063847,0,01-11-2000,0,null,null,13,28727,72.20%,24,21330,21330,19200,01-12-2013,7517,01-01-2014
1063864,1,01-12-1988,0,11,null,14,14477,17.30%,24,21056,21000,18800,01-12-2014,595,01-12-2014
1063876,0,01-05-2000,0,null,null,7,21329,87.10%,25,18161,18161,16500,01-05-2013,9784,01-10-2014
1063892,0,01-03-1992,0,null,null,8,16136,25%,13,19896,19896,18000,01-12-2014,575,01-12-2014
1063899,0,01-03-2003,0,48,null,5,10843,81.50%,9,7998,7998,6500,01-12-2014,229,01-12-2014
1063912,0,01-12-1981,4,null,null,17,7521,10.40%,37,9240,9240,8250,01-12-2014,279,01-12-2014
1063949,0,01-12-1999,0,null,null,6,12806,68.80%,12,10851,10568,5690.48,01-12-2013,398,01-04-2014
1063958,0,01-07-2005,2,null,null,5,6986,79.40%,10,18177,18145,11362.67,01-05-2016,350,01-05-2016
